,error,delta_kp,delta_ki,delta_kd,algorithm_idx,episode_idx
595,0.1351,0.0,0.0,0.0,0,1
596,0.1503,0.0,0.0,0.0,0,1
597,-0.126,0.0,0.0,0.0,0,1
598,-0.1235,0.0,0.0,0.0,0,1
599,-0.1263,0.0,0.0,0.0,0,1
600,0.1379,0.0,0.0,0.0,0,1
601,-0.2097,0.0,0.0,0.0,0,1
602,-0.2617,0.0,0.0,0.0,0,1
603,0.0789,0.0,0.0,0.0,0,1
604,-0.2727,0.0,0.0,0.0,0,1
605,-0.2604,0.0,0.0,0.0,0,1
606,0.1843,0.0,0.0,0.0,0,1
607,-0.0828,0.0,0.0,0.0,0,1
608,-0.2867,0.0,0.0,0.0,0,1
609,-0.0671,0.0,0.0,0.0,0,1
610,0.3966,0.0,0.0,0.0,0,1
611,0.3093,0.0,0.0,0.0,0,1
612,-0.1711,0.0,0.0,0.0,0,1
613,-0.1819,0.0,0.0,0.0,0,1
614,-0.1978,0.0,0.0,0.0,0,1
615,-0.2405,0.0,0.0,0.0,0,1
616,0.073,0.0,0.0,0.0,0,1
617,0.3912,0.0,0.0,0.0,0,1
618,-0.1541,0.0,0.0,0.0,0,1
619,-0.1036,0.0,0.0,0.0,0,1
620,-0.1273,0.0,0.0,0.0,0,1
621,-0.1943,0.0,0.0,0.0,0,1
622,-0.1122,0.0,0.0,0.0,0,1
623,-0.1732,0.0,0.0,0.0,0,1
624,-0.1641,0.0,0.0,0.0,0,1
625,-0.1312,0.0,0.0,0.0,0,1
626,-0.3547,0.0,0.0,0.0,0,1
627,-0.3743,0.0,0.0,0.0,0,1
628,-0.2492,0.0,0.0,0.0,0,1
629,0.0135,0.0,0.0,0.0,0,1
630,0.1841,0.0,0.0,0.0,0,1
631,-0.4995,0.0,0.0,0.0,0,1
632,0.2096,0.0,0.0,0.0,0,1
633,0.2846,0.0,0.0,0.0,0,1
634,0.4144,0.0,0.0,0.0,0,1
635,-0.1839,0.0,0.0,0.0,0,1
636,-0.1467,0.0,0.0,0.0,0,1
637,-0.1858,0.0,0.0,0.0,0,1
638,-0.0787,0.0,0.0,0.0,0,1
639,-0.0163,0.0,0.0,0.0,0,1
640,-0.3942,0.0,0.0,0.0,0,1
641,-0.2692,0.0,0.0,0.0,0,1
642,0.3243,0.0,0.0,0.0,0,1
643,0.1851,0.0,0.0,0.0,0,1
644,-0.3339,0.0,0.0,0.0,0,1
645,0.0686,0.0,0.0,0.0,0,1
646,0.0479,0.0,0.0,0.0,0,1
647,0.2656,0.0,0.0,0.0,0,1
648,-0.326,0.0,0.0,0.0,0,1
649,0.1757,0.0,0.0,0.0,0,1
650,-0.005,0.0,0.0,0.0,0,1
651,0.0027,0.0,0.0,0.0,0,1
652,-0.3845,0.0,0.0,0.0,0,1
653,0.1247,0.0,0.0,0.0,0,1
654,-0.1511,0.0,0.0,0.0,0,1
655,0.1816,0.0,0.0,0.0,0,1
656,-0.163,0.0,0.0,0.0,0,1
657,0.1556,0.0,0.0,0.0,0,1
658,-0.4219,0.0,0.0,0.0,0,1
659,-0.1824,0.0,0.0,0.0,0,1
660,0.1026,0.0,0.0,0.0,0,1
661,-0.1884,0.0,0.0,0.0,0,1
662,-0.2225,0.0,0.0,0.0,0,1
663,0.0606,0.0,0.0,0.0,0,1
664,-0.2706,0.0,0.0,0.0,0,1
665,-0.0763,0.0,0.0,0.0,0,1
666,0.1215,0.0,0.0,0.0,0,1
667,0.1701,0.0,0.0,0.0,0,1
668,0.2193,0.0,0.0,0.0,0,1
669,0.3026,0.0,0.0,0.0,0,1
670,0.1606,0.0,0.0,0.0,0,1
671,0.2225,0.0,0.0,0.0,0,1
672,0.0107,0.0,0.0,0.0,0,1
673,0.4651,0.0,0.0,0.0,0,1
674,0.0028,0.0,0.0,0.0,0,1
675,0.1263,0.0,0.0,0.0,0,1
676,-0.0716,0.0,0.0,0.0,0,1
677,-0.1179,0.0,0.0,0.0,0,1
678,0.2285,0.0,0.0,0.0,0,1
679,0.1523,0.0,0.0,0.0,0,1
680,-0.1976,0.0,0.0,0.0,0,1
681,0.0043,0.0,0.0,0.0,0,1
682,-0.0662,0.0,0.0,0.0,0,1
683,-0.1807,0.0,0.0,0.0,0,1
684,0.1143,0.0,0.0,0.0,0,1
685,-0.0886,0.0,0.0,0.0,0,1
686,-0.2698,0.0,0.0,0.0,0,1
687,-0.0935,0.0,0.0,0.0,0,1
688,-0.0034,0.0,0.0,0.0,0,1
689,0.1042,0.0,0.0,0.0,0,1
690,-0.1879,0.0,0.0,0.0,0,1
691,-0.1677,0.0,0.0,0.0,0,1
692,-0.1534,0.0,0.0,0.0,0,1
693,0.0721,0.0,0.0,0.0,0,1
694,-0.2322,0.0,0.0,0.0,0,1
695,0.1049,0.0,0.0,0.0,0,1
696,-0.1838,0.0,0.0,0.0,0,1
697,-0.2172,0.0,0.0,0.0,0,1
698,-0.0081,0.0,0.0,0.0,0,1
699,-0.3141,0.0,0.0,0.0,0,1
700,0.1288,0.0,0.0,0.0,0,1
701,-0.1155,0.0,0.0,0.0,0,1
702,0.1333,0.0,0.0,0.0,0,1
703,0.1369,0.0,0.0,0.0,0,1
704,0.1424,0.0,0.0,0.0,0,1
705,0.4827,0.0,0.0,0.0,0,1
706,-0.6429,0.0,0.0,0.0,0,1
707,0.0133,0.0,0.0,0.0,0,1
708,-0.2852,0.0,0.0,0.0,0,1
709,-0.2404,0.0,0.0,0.0,0,1
710,-0.0814,0.0,0.0,0.0,0,1
711,0.1454,0.0,0.0,0.0,0,1
712,-0.0036,0.0,0.0,0.0,0,1
713,-0.2697,0.0,0.0,0.0,0,1
714,0.1719,0.0,0.0,0.0,0,1
715,-0.2082,0.0,0.0,0.0,0,1
716,-0.1695,0.0,0.0,0.0,0,1
717,-0.1331,0.0,0.0,0.0,0,1
718,0.1483,0.0,0.0,0.0,0,1
719,0.1808,0.0,0.0,0.0,0,1
720,-0.0634,0.0,0.0,0.0,0,1
721,0.2368,0.0,0.0,0.0,0,1
722,-0.012,0.0,0.0,0.0,0,1
723,-0.3566,0.0,0.0,0.0,0,1
724,0.3881,0.0,0.0,0.0,0,1
725,0.3375,0.0,0.0,0.0,0,1
726,-0.3802,0.0,0.0,0.0,0,1
727,0.4968,0.0,0.0,0.0,0,1
728,0.0681,0.0,0.0,0.0,0,1
729,0.1058,0.0,0.0,0.0,0,1
730,0.1136,0.0,0.0,0.0,0,1
731,0.1037,0.0,0.0,0.0,0,1
732,0.0904,0.0,0.0,0.0,0,1
733,0.0725,0.0,0.0,0.0,0,1
734,0.1397,0.0,0.0,0.0,0,1
735,-0.2044,0.0,0.0,0.0,0,1
736,-0.0132,0.0,0.0,0.0,0,1
737,0.0962,0.0,0.0,0.0,0,1
738,-0.1127,0.0,0.0,0.0,0,1
739,0.1987,0.0,0.0,0.0,0,1
740,-0.2559,0.0,0.0,0.0,0,1
741,0.192,0.0,0.0,0.0,0,1
742,-0.3207,0.0,0.0,0.0,0,1
743,0.2303,0.0,0.0,0.0,0,1
744,-0.194,0.0,0.0,0.0,0,1
745,-0.1841,0.0,0.0,0.0,0,1
746,0.2699,0.0,0.0,0.0,0,1
747,-0.3329,0.0,0.0,0.0,0,1
748,-0.133,0.0,0.0,0.0,0,1
749,0.2273,0.0,0.0,0.0,0,1
750,-0.2872,0.0,0.0,0.0,0,1
751,-0.2436,0.0,0.0,0.0,0,1
752,-0.0028,0.0,0.0,0.0,0,1
753,-0.3802,0.0,0.0,0.0,0,1
754,-0.3622,0.0,0.0,0.0,0,1
755,-0.2781,0.0,0.0,0.0,0,1
756,-0.0516,0.0,0.0,0.0,0,1
757,-0.0677,0.0,0.0,0.0,0,1
758,-0.2975,0.0,0.0,0.0,0,1
759,-0.1353,0.0,0.0,0.0,0,1
760,0.0988,0.0,0.0,0.0,0,1
761,-0.0356,0.0,0.0,0.0,0,1
762,-0.3351,0.0,0.0,0.0,0,1
763,-0.2763,0.0,0.0,0.0,0,1
764,-0.0661,0.0,0.0,0.0,0,1
765,0.025,0.0,0.0,0.0,0,1
766,0.1215,0.0,0.0,0.0,0,1
767,-0.2085,0.0,0.0,0.0,0,1
768,-0.0475,0.0,0.0,0.0,0,1
769,-0.3822,0.0,0.0,0.0,0,1
770,-0.1885,0.0,0.0,0.0,0,1
771,-0.2031,0.0,0.0,0.0,0,1
772,-0.1806,0.0,0.0,0.0,0,1
773,-0.2483,0.0,0.0,0.0,0,1
774,0.3012,0.0,0.0,0.0,0,1
775,0.1523,0.0,0.0,0.0,0,1
776,-0.7077,0.0,0.0,0.0,0,1
777,-0.464,0.0,0.0,0.0,0,1
778,0.4526,0.0,0.0,0.0,0,1
779,0.3133,0.0,0.0,0.0,0,1
780,-0.2875,0.0,0.0,0.0,0,1
781,-0.1462,0.0,0.0,0.0,0,1
782,-0.1499,0.0,0.0,0.0,0,1
783,0.0908,0.0,0.0,0.0,0,1
784,-0.1887,0.0,0.0,0.0,0,1
785,-0.0354,0.0,0.0,0.0,0,1
786,0.0464,0.0,0.0,0.0,0,1
787,0.4609,0.0,0.0,0.0,0,1
788,0.3233,0.0,0.0,0.0,0,1
789,-0.2019,0.0,0.0,0.0,0,1
790,-0.3425,0.0,0.0,0.0,0,1
791,0.1426,0.0,0.0,0.0,0,1
792,0.1684,0.0,0.0,0.0,0,1
793,0.2233,0.0,0.0,0.0,0,1
794,0.1477,0.0,0.0,0.0,0,1
795,-0.1658,0.0,0.0,0.0,0,1
796,-0.1052,0.0,0.0,0.0,0,1
797,-0.117,0.0,0.0,0.0,0,1
798,-0.0883,0.0,0.0,0.0,0,1
799,0.078,0.0,0.0,0.0,0,1
800,-0.1883,0.0,0.0,0.0,0,1
801,-0.2336,0.0,0.0,0.0,0,1
802,-0.195,0.0,0.0,0.0,0,1
803,-0.1438,0.0,0.0,0.0,0,1
804,0.1041,0.0,0.0,0.0,0,1
805,-0.1117,0.0,0.0,0.0,0,1
806,-0.0311,0.0,0.0,0.0,0,1
807,-0.0918,0.0,0.0,0.0,0,1
808,0.21,0.0,0.0,0.0,0,1
809,-0.0913,0.0,0.0,0.0,0,1
810,-0.0023,0.0,0.0,0.0,0,1
811,0.2598,0.0,0.0,0.0,0,2
812,0.0311,0.0,0.0,0.0,0,2
813,0.316,0.0,0.0,0.0,0,2
814,0.2918,0.0,0.0,0.0,0,2
815,0.4063,0.0,0.0,0.0,0,2
816,-0.3737,0.0,0.0,0.0,0,2
817,-0.0814,0.0,0.0,0.0,0,2
818,0.2431,0.0,0.0,0.0,0,2
819,-0.1531,0.0,0.0,0.0,0,2
820,0.1381,0.0,0.0,0.0,0,2
821,-0.1066,0.0,0.0,0.0,0,2
822,0.2524,0.0,0.0,0.0,0,2
823,-0.1932,0.0,0.0,0.0,0,2
824,-0.014,0.0,0.0,0.0,0,2
825,0.2794,0.0,0.0,0.0,0,2
826,0.1446,0.0,0.0,0.0,0,2
827,-0.1287,0.0,0.0,0.0,0,2
828,0.1107,0.0,0.0,0.0,0,2
829,-0.1619,0.0,0.0,0.0,0,2
830,0.1112,0.0,0.0,0.0,0,2
831,0.0863,0.0,0.0,0.0,0,2
832,0.0266,0.0,0.0,0.0,0,2
833,-0.1072,0.0,0.0,0.0,0,2
834,-0.0821,0.0,0.0,0.0,0,2
835,0.1091,0.0,0.0,0.0,0,2
836,-0.2514,0.0,0.0,0.0,0,2
837,0.2622,0.0,0.0,0.0,0,2
838,0.2033,0.0,0.0,0.0,0,2
839,0.0657,0.0,0.0,0.0,0,2
840,-0.3223,0.0,0.0,0.0,0,2
841,-0.3604,0.0,0.0,0.0,0,2
842,-0.1865,0.0,0.0,0.0,0,2
843,-0.192,0.0,0.0,0.0,0,2
844,0.091,0.0,0.0,0.0,0,2
845,-0.1489,0.0,0.0,0.0,0,2
846,0.2079,0.0,0.0,0.0,0,2
847,-0.2794,0.0,0.0,0.0,0,2
848,0.1293,0.0,0.0,0.0,0,2
849,-0.1928,0.0,0.0,0.0,0,2
850,0.0675,0.0,0.0,0.0,0,2
851,-0.2,0.0,0.0,0.0,0,2
852,0.0477,0.0,0.0,0.0,0,2
853,0.0205,0.0,0.0,0.0,0,2
854,-0.0981,0.0,0.0,0.0,0,2
855,-0.1296,0.0,0.0,0.0,0,2
856,-0.0909,0.0,0.0,0.0,0,2
857,0.1633,0.0,0.0,0.0,0,2
858,0.2398,0.0,0.0,0.0,0,2
859,0.0239,0.0,0.0,0.0,0,2
860,-0.0248,0.0,0.0,0.0,0,2
861,0.1862,0.0,0.0,0.0,0,2
862,-0.2982,0.0,0.0,0.0,0,2
863,0.0416,0.0,0.0,0.0,0,2
864,-0.0841,0.0,0.0,0.0,0,2
865,-0.3386,0.0,0.0,0.0,0,2
866,0.1883,0.0,0.0,0.0,0,2
867,-0.2537,0.0,0.0,0.0,0,2
868,-0.333,0.0,0.0,0.0,0,2
869,-0.0527,0.0,0.0,0.0,0,2
870,-0.1618,0.0,0.0,0.0,0,2
871,-0.1273,0.0,0.0,0.0,0,2
872,-0.1202,0.0,0.0,0.0,0,2
873,-0.1698,0.0,0.0,0.0,0,2
874,0.1451,0.0,0.0,0.0,0,2
875,0.167,0.0,0.0,0.0,0,2
876,0.1794,0.0,0.0,0.0,0,2
877,0.1188,0.0,0.0,0.0,0,2
878,-0.2466,0.0,0.0,0.0,0,2
879,-0.2858,0.0,0.0,0.0,0,2
880,-0.1852,0.0,0.0,0.0,0,2
881,-0.1806,0.0,0.0,0.0,0,2
882,-0.1927,0.0,0.0,0.0,0,2
883,-0.204,0.0,0.0,0.0,0,2
884,-0.1371,0.0,0.0,0.0,0,2
885,-0.3083,0.0,0.0,0.0,0,2
886,-0.405,0.0,0.0,0.0,0,2
887,0.1704,0.0,0.0,0.0,0,2
888,-0.1644,0.0,0.0,0.0,0,2
889,-0.222,0.0,0.0,0.0,0,2
890,0.1721,0.0,0.0,0.0,0,2
891,0.0766,0.0,0.0,0.0,0,2
892,0.035,0.0,0.0,0.0,0,2
893,0.0964,0.0,0.0,0.0,0,2
894,-0.0601,0.0,0.0,0.0,0,2
895,-0.4825,0.0,0.0,0.0,0,2
896,-0.0669,0.0,0.0,0.0,0,2
897,-0.1772,0.0,0.0,0.0,0,2
898,-0.0214,0.0,0.0,0.0,0,2
899,-0.2652,0.0,0.0,0.0,0,2
900,-0.1002,0.0,0.0,0.0,0,2
901,-0.1441,0.0,0.0,0.0,0,2
902,0.1787,0.0,0.0,0.0,0,2
903,0.1517,0.0,0.0,0.0,0,2
904,-0.1551,0.0,0.0,0.0,0,2
905,-0.2021,0.0,0.0,0.0,0,2
906,0.0161,0.0,0.0,0.0,0,2
907,0.0404,0.0,0.0,0.0,0,2
908,0.4513,0.0,0.0,0.0,0,2
909,0.7224,0.0,0.0,0.0,0,2
910,0.2439,0.0,0.0,0.0,0,2
911,-0.3322,0.0,0.0,0.0,0,2
912,-0.0712,0.0,0.0,0.0,0,2
913,-0.2901,0.0,0.0,0.0,0,2
914,-0.0328,0.0,0.0,0.0,0,2
915,0.241,0.0,0.0,0.0,0,2
916,0.2361,0.0,0.0,0.0,0,2
917,0.0742,0.0,0.0,0.0,0,2
918,0.0507,0.0,0.0,0.0,0,2
919,-0.1219,0.0,0.0,0.0,0,2
920,-0.069,0.0,0.0,0.0,0,2
921,-0.1466,0.0,0.0,0.0,0,2
922,0.2077,0.0,0.0,0.0,0,2
923,-0.1378,0.0,0.0,0.0,0,2
924,-0.0947,0.0,0.0,0.0,0,2
925,0.1755,0.0,0.0,0.0,0,2
926,0.2334,0.0,0.0,0.0,0,2
927,0.0251,0.0,0.0,0.0,0,2
928,0.3698,0.0,0.0,0.0,0,2
929,-0.2294,0.0,0.0,0.0,0,2
930,-0.1686,0.0,0.0,0.0,0,2
931,0.1395,0.0,0.0,0.0,0,2
932,-0.0978,0.0,0.0,0.0,0,2
933,-0.2383,0.0,0.0,0.0,0,2
934,0.4439,0.0,0.0,0.0,0,2
935,0.3952,0.0,0.0,0.0,0,2
936,-0.0363,0.0,0.0,0.0,0,2
937,-0.3062,0.0,0.0,0.0,0,2
938,0.1851,0.0,0.0,0.0,0,2
939,0.1239,0.0,0.0,0.0,0,2
940,-0.2238,0.0,0.0,0.0,0,2
941,-0.0567,0.0,0.0,0.0,0,2
942,-0.2685,0.0,0.0,0.0,0,2
943,0.0299,0.0,0.0,0.0,0,2
944,-0.1659,0.0,0.0,0.0,0,2
945,-0.1452,0.0,0.0,0.0,0,2
946,0.1511,0.0,0.0,0.0,0,2
947,-0.0944,0.0,0.0,0.0,0,2
948,0.0534,0.0,0.0,0.0,0,2
949,-0.2463,0.0,0.0,0.0,0,2
950,0.1359,0.0,0.0,0.0,0,2
951,-0.3719,0.0,0.0,0.0,0,2
952,-0.0755,0.0,0.0,0.0,0,2
953,-0.24,0.0,0.0,0.0,0,2
954,-0.0975,0.0,0.0,0.0,0,2
955,-0.2739,0.0,0.0,0.0,0,2
956,-0.1193,0.0,0.0,0.0,0,2
957,0.3777,0.0,0.0,0.0,0,2
958,0.2614,0.0,0.0,0.0,0,2
959,0.1449,0.0,0.0,0.0,0,2
960,0.1139,0.0,0.0,0.0,0,2
961,0.2422,0.0,0.0,0.0,0,2
962,0.0793,0.0,0.0,0.0,0,2
963,0.1759,0.0,0.0,0.0,0,2
964,0.1996,0.0,0.0,0.0,0,2
965,0.117,0.0,0.0,0.0,0,2
966,-0.0461,0.0,0.0,0.0,0,2
967,-0.0438,0.0,0.0,0.0,0,2
968,0.3946,0.0,0.0,0.0,0,2
969,-0.2411,0.0,0.0,0.0,0,2
970,-0.0111,0.0,0.0,0.0,0,2
971,-0.4057,0.0,0.0,0.0,0,2
972,0.2216,0.0,0.0,0.0,0,2
973,-0.2901,0.0,0.0,0.0,0,2
974,-0.262,0.0,0.0,0.0,0,2
975,-0.1871,0.0,0.0,0.0,0,2
976,0.146,0.0,0.0,0.0,0,2
977,-0.1194,0.0,0.0,0.0,0,2
978,-0.0889,0.0,0.0,0.0,0,2
979,0.2868,0.0,0.0,0.0,0,2
980,0.1595,0.0,0.0,0.0,0,2
981,0.3458,0.0,0.0,0.0,0,2
982,0.2457,0.0,0.0,0.0,0,2
983,-0.1957,0.0,0.0,0.0,0,2
984,-0.0133,0.0,0.0,0.0,0,2
985,-0.3138,0.0,0.0,0.0,0,2
986,-0.3575,0.0,0.0,0.0,0,2
987,0.1421,0.0,0.0,0.0,0,2
988,0.3947,0.0,0.0,0.0,0,2
989,-0.348,0.0,0.0,0.0,0,2
990,0.0854,0.0,0.0,0.0,0,2
991,0.3094,0.0,0.0,0.0,0,2
992,-0.5007,0.0,0.0,0.0,0,2
993,-0.0734,0.0,0.0,0.0,0,2
994,-0.3883,0.0,0.0,0.0,0,2
995,0.5152,0.0,0.0,0.0,0,2
996,-0.4273,0.0,0.0,0.0,0,2
997,0.0512,0.0,0.0,0.0,0,2
998,-0.274,0.0,0.0,0.0,0,2
999,-0.1529,0.0,0.0,0.0,0,2
1000,0.1444,0.0,0.0,0.0,0,2
1001,-0.166,0.0,0.0,0.0,0,2
1002,-0.0121,0.0,0.0,0.0,0,2
1003,0.0651,0.0,0.0,0.0,0,2
1004,-0.1703,0.0,0.0,0.0,0,2
1005,-0.0898,0.0,0.0,0.0,0,2
1006,-0.0988,0.0,0.0,0.0,0,2
1007,0.231,0.0,0.0,0.0,0,2
1008,0.3072,0.0,0.0,0.0,0,2
1009,0.3266,0.0,0.0,0.0,0,2
1010,0.1433,0.0,0.0,0.0,0,2
1011,-0.0426,0.0,0.0,0.0,0,2
1012,-0.0462,0.0,0.0,0.0,0,2
1013,-0.1117,0.0,0.0,0.0,0,2
1014,0.1154,0.0,0.0,0.0,0,2
1015,0.1103,0.0,0.0,0.0,0,2
1016,0.1681,0.0,0.0,0.0,0,2
1017,0.3614,0.0,0.0,0.0,0,2
1018,-0.2253,0.0,0.0,0.0,0,2
1019,-0.1104,0.0,0.0,0.0,0,2
1020,0.1772,0.0,0.0,0.0,0,2
1021,-0.1135,0.0,0.0,0.0,0,2
1022,-0.3293,0.0,0.0,0.0,0,2
1023,-0.3496,0.0,0.0,0.0,0,2
1024,-0.3546,0.0,0.0,0.0,0,2
1025,0.1305,0.0,0.0,0.0,0,2
1026,0.2278,0.0,0.0,0.0,0,2
1027,-0.2681,0.0,0.0,0.0,0,2
1028,-0.195,0.0,0.0,0.0,0,2
1029,-0.2804,0.0,0.0,0.0,0,2
1030,-0.4033,0.0,0.0,0.0,0,2
1031,0.1353,0.0,0.0,0.0,0,2
1032,0.1257,0.0,0.0,0.0,0,2
1033,0.1417,0.0,0.0,0.0,0,2
1034,0.1908,0.0,0.0,0.0,0,2
1035,-0.0901,0.0,0.0,0.0,0,2
1036,0.1566,0.0,0.0,0.0,0,2
1037,0.0969,0.0,0.0,0.0,0,2
1038,-0.2011,0.0,0.0,0.0,0,2
1039,-0.242,0.0,0.0,0.0,0,2
1040,-0.0814,0.0,0.0,0.0,0,2
1041,0.2728,0.0,0.0,0.0,0,2
1042,0.2101,0.0,0.0,0.0,0,2
1043,0.1949,0.0,0.0,0.0,0,2
1044,-0.2044,0.0,0.0,0.0,0,2
1045,0.2064,0.0,0.0,0.0,0,2
1046,-0.0466,0.0,0.0,0.0,0,2
1047,-0.0202,0.0,0.0,0.0,0,2
1048,0.2538,0.0,0.0,0.0,0,2
1049,-0.0405,0.0,0.0,0.0,0,2
1050,-0.0323,0.0,0.0,0.0,0,2
1051,0.1375,0.0,0.0,0.0,0,2
1052,0.5178,0.0,0.0,0.0,0,2
1053,0.3279,0.0,0.0,0.0,0,2
1054,0.1849,0.0,0.0,0.0,0,2
1055,0.0611,0.0,0.0,0.0,0,2
1056,0.3375,0.0,0.0,0.0,0,2
1057,0.3633,0.0,0.0,0.0,0,2
1058,0.132,0.0,0.0,0.0,0,2
1059,0.2187,0.0,0.0,0.0,0,2
1060,0.2042,0.0,0.0,0.0,0,2
1061,-0.1871,0.0,0.0,0.0,0,2
1062,0.3344,0.0,0.0,0.0,0,2
1063,0.4919,0.0,0.0,0.0,0,2
1064,0.1256,0.0,0.0,0.0,0,2
1065,-0.1874,0.0,0.0,0.0,0,2
1066,-0.1088,0.0,0.0,0.0,0,2
1067,-0.2787,0.0,0.0,0.0,0,2
1068,0.2827,0.0,0.0,0.0,0,2
1069,0.2836,0.0,0.0,0.0,0,2
1070,0.1302,0.0,0.0,0.0,0,2
1071,0.0702,0.0,0.0,0.0,0,2
1072,0.1041,0.0,0.0,0.0,0,2
1073,0.0668,0.0,0.0,0.0,0,2
1074,0.2248,0.0,0.0,0.0,0,2
1075,-0.359,0.0,0.0,0.0,0,2
1076,-0.3794,0.0,0.0,0.0,0,2
1077,-0.3502,0.0,0.0,0.0,0,2
1078,-0.4994,0.0,0.0,0.0,0,2
1079,-0.1827,0.0,0.0,0.0,0,2
1080,-0.3189,0.0,0.0,0.0,0,2
1081,0.2793,0.0,0.0,0.0,0,2
1082,-0.1951,0.0,0.0,0.0,0,2
1083,-0.0855,0.0,0.0,0.0,0,2
1084,-0.0739,0.0,0.0,0.0,0,2
1085,-0.3524,0.0,0.0,0.0,0,2
1086,-0.3646,0.0,0.0,0.0,0,2
1087,0.1749,0.0,0.0,0.0,0,2
1088,0.3261,0.0,0.0,0.0,0,2
1089,0.1822,0.0,0.0,0.0,0,2
1090,-0.2557,0.0,0.0,0.0,0,2
1091,0.2386,0.0,0.0,0.0,0,2
1092,0.0535,0.0,0.0,0.0,0,2
1093,-0.2692,0.0,0.0,0.0,0,2
1094,-0.2296,0.0,0.0,0.0,0,2
1095,-0.2739,0.0,0.0,0.0,0,2
1096,0.0933,0.0,0.0,0.0,0,2
1097,0.2577,0.0,0.0,0.0,0,2
1098,0.3491,0.0,0.0,0.0,0,2
1099,-0.0075,0.0,0.0,0.0,0,2
1100,-0.2839,0.0,0.0,0.0,0,2
1101,-0.3286,0.0,0.0,0.0,0,2
1102,-0.3923,0.0,0.0,0.0,0,2
1103,-0.2879,0.0,0.0,0.0,0,2
1104,-0.2821,0.0,0.0,0.0,0,2
1105,-0.1976,0.0,0.0,0.0,0,2
1106,0.1795,0.0,0.0,0.0,0,2
1107,0.3933,0.0,0.0,0.0,0,2
1108,-0.1531,0.0,0.0,0.0,0,2
1109,-0.25,0.0,0.0,0.0,0,2
1110,-0.1554,0.0,0.0,0.0,0,2
1111,0.1536,0.0,0.0,0.0,0,2
1112,-0.1288,0.0,0.0,0.0,0,2
1113,-0.0226,0.0,0.0,0.0,0,2
1114,-0.361,0.0,0.0,0.0,0,2
1115,0.1448,0.0,0.0,0.0,0,2
1116,-0.0886,0.0,0.0,0.0,0,2
1117,-0.0573,0.0,0.0,0.0,0,2
1118,0.1931,0.0,0.0,0.0,0,2
1119,0.0199,0.0,0.0,0.0,0,2
1120,0.0177,0.0,0.0,0.0,0,2
1121,0.0786,0.0,0.0,0.0,0,2
1122,-0.2272,0.0,0.0,0.0,0,2
1123,0.1663,0.0,0.0,0.0,0,2
1124,0.1689,0.0,0.0,0.0,0,2
1125,0.1751,0.0,0.0,0.0,0,2
1126,0.2415,0.0,0.0,0.0,0,2
1127,-0.1019,0.0,0.0,0.0,0,2
1128,-0.1664,0.0,0.0,0.0,0,2
1129,0.1062,0.0,0.0,0.0,0,2
1130,-0.0924,0.0,0.0,0.0,0,2
1131,0.2066,0.0,0.0,0.0,0,2
1132,0.1922,0.0,0.0,0.0,0,2
1133,-0.0551,0.0,0.0,0.0,0,2
1134,-0.0431,0.0,0.0,0.0,0,2
1135,0.1652,0.0,0.0,0.0,0,2
1136,0.1265,0.0,0.0,0.0,0,2
1137,0.1577,0.0,0.0,0.0,0,2
1138,0.1255,0.0,0.0,0.0,0,2
1139,0.3059,0.0,0.0,0.0,0,2
1140,-0.1597,0.0,0.0,0.0,0,2
1141,-0.0632,0.0,0.0,0.0,0,2
1142,-0.0894,0.0,0.0,0.0,0,2
1143,-0.151,0.0,0.0,0.0,0,2
1144,-0.1747,0.0,0.0,0.0,0,2
1145,0.0724,0.0,0.0,0.0,0,2
1146,0.0972,0.0,0.0,0.0,0,2
1147,0.3794,0.0,0.0,0.0,0,2
1148,0.0011,0.0,0.0,0.0,0,2
1149,-0.129,0.0,0.0,0.0,0,2
1150,-0.202,0.0,0.0,0.0,0,2
1151,0.1806,0.0,0.0,0.0,0,2
1152,0.2174,0.0,0.0,0.0,0,2
1153,-0.1635,0.0,0.0,0.0,0,2
1154,-0.2241,0.0,0.0,0.0,0,2
1155,0.2012,0.0,0.0,0.0,0,2
1156,-0.1463,0.0,0.0,0.0,0,2
1157,0.1351,0.0,0.0,0.0,0,2
1158,-0.1697,0.0,0.0,0.0,0,2
1159,0.069,0.0,0.0,0.0,0,2
1160,0.0158,0.0,0.0,0.0,0,2
1161,-0.1313,0.0,0.0,0.0,0,2
1162,0.2543,0.0,0.0,0.0,0,2
1163,0.4484,0.0,0.0,0.0,0,2
1164,-0.5904,0.0,0.0,0.0,0,2
1165,0.2829,0.0,0.0,0.0,0,2
1166,-0.1323,0.0,0.0,0.0,0,2
1167,-0.1066,0.0,0.0,0.0,0,2
1168,-0.2272,0.0,0.0,0.0,0,2
1169,0.336,0.0,0.0,0.0,0,2
1170,-0.2404,0.0,0.0,0.0,0,2
1171,-0.4232,0.0,0.0,0.0,0,2
1172,-0.1726,0.0,0.0,0.0,0,2
1173,0.2535,0.0,0.0,0.0,0,2
1174,-0.1106,0.0,0.0,0.0,0,2
1175,0.1345,0.0,0.0,0.0,0,2
1176,0.1966,0.0,0.0,0.0,0,2
1177,-0.2498,0.0,0.0,0.0,0,2
1178,-0.3387,0.0,0.0,0.0,0,2
1179,0.3651,0.0,0.0,0.0,0,2
1180,0.2493,0.0,0.0,0.0,0,2
1181,0.1567,0.0,0.0,0.0,0,2
